source,STUDY_ID,newsite,REALM,TAXA,ORGANISMS,initR,nsp,nyr_used,startyr,endyr,nint,nind,npos,nL,nU,nneg,L,U,f_nind,f_nL,f_nU,f_nneg,cvsq_real,cvsq_indep,phi,phi_LdM,skw_real,skw_indep,phi_skw,iCV,iCValt,LONGITUDE,LATITUDE,t_med,t_skw,t_var,t_med_celcius,t_skw_celcius,t_var_celcius,t.lm.slope,t.lm.slope.sig,t.sens.slope,t.sens.slope.sig,t.lm.slope.celcius,t.lm.slope.sig.celcius,t.sens.slope.celcius,t.sens.slope.sig.celcius,GiniSimpson,Simpson,Shannon,Heip,McIntosh,SmithWilson,Pielou
BBS,Great Plains Roughlands,840_53_18,Terrestrial,birds,Birds,116,46,21,1997,2019,1035,888,88,44,44,59,4.671125084,-3.633932047,0.857971014,0.042512077,0.042512077,0.057004831,0.021350762,0.018124706,1.177992167,0.072301703,1.259824476,1.752519671,0.718864671,6.843737048,7,-110.8958659,47.5054097,2814.5,-0.231007676,0.003197726,8.3,-0.231007676,0.108433735,-0.248363582,0,-0.285773026,0,-0.024836358,0,-0.028577303,0,0.972379972,0.445851101,0.871517581,0.602821173,0.91393921,0.430453092,0.227631029
BBS,Great Plains Roughlands,840_53_19,Terrestrial,birds,Birds,88,20,22,1997,2019,190,174,9,5,4,7,0.571465796,-0.647568792,0.915789474,0.026315789,0.021052632,0.036842105,0.013224743,0.012413442,1.065356585,0.128924875,0.366217585,0.112051102,3.268308634,8.695736779,5.566343042,-109.4150839,47.7874097,2803.458333,-0.188475429,0.004570248,7.195833333,-0.188475429,0.17805443,-0.225731316,0,-0.21875,0,-0.022573132,0,-0.021875,0,0.778975904,0.192327745,0.63193749,0.296843353,0.631284033,0.311339932,0.210945916
BBS,Dissected Rockies,840_53_2,Terrestrial,birds,Birds,146,62,23,1997,2019,1891,1665,132,74,58,94,7.325808196,-6.353707862,0.880486515,0.039132734,0.030671602,0.049709149,0.046322884,0.041830953,1.107382946,0.110530724,2.831948335,2.997986726,0.944616702,4.646246037,7.724489796,-114.4619289,48.1080187,2808.916667,0.674221788,0.003738096,7.741666667,0.674221788,0.135629709,0.240777339,0,0.216666667,0,0.024077734,0,0.021666667,0,0.961219367,0.297122196,0.853735759,0.539381604,0.878591607,0.539279322,0.20685921
BBS,Central Rockies,840_53_25,Terrestrial,birds,Birds,106,40,22,1997,2019,780,670,90,39,51,19,3.516530629,-7.614522909,0.858974359,0.05,0.065384615,0.024358974,0.076858428,0.013601112,5.650893049,0.22669596,0.9986344,0.332885344,2.999935013,3.607067343,3.278606965,-114.4626919,46.9175377,2805.75,0.802296121,0.003229974,7.425,0.802296121,0.122053872,0.491840214,1,0.522727273,0,0.049184021,1,0.052272727,0,0.974878885,0.505121046,0.895197494,0.671138663,0.92355672,0.543301211,0.24267464
BBS,Central Rockies,840_53_26,Terrestrial,birds,Birds,97,32,23,1997,2019,496,431,37,13,24,28,1.255309231,-2.926230444,0.868951613,0.026209677,0.048387097,0.056451613,0.016238159,0.007746286,2.096250883,0.094469533,1.083966645,0.332014038,3.264821726,7.847505027,6.519230769,-113.6681583,46.7236933,2816.416667,0.533210757,0.002958843,8.491666667,0.533210757,0.098135427,0.683629776,1,0.69047619,1,0.068362978,1,0.069047619,1,0.964003995,0.472617452,0.869197417,0.623752419,0.902379346,0.499423922,0.250797361
BBS,Dissected Rockies,840_53_27,Terrestrial,birds,Birds,123,38,23,1997,2019,703,621,50,21,29,32,2.908467768,-2.339180937,0.883357041,0.029871977,0.041251778,0.045519203,0.024292073,0.012107884,2.006302016,0.098070545,0.62200532,0.663692761,0.937188646,6.416049624,4.16374269,-112.4949499,46.6205137,2785.166667,0.352905264,0.003201484,5.366666667,0.352905264,0.166149068,0.20256917,0,0.215277778,0,0.020256917,0,0.021527778,0,0.971833947,0.489681445,0.889139727,0.659166524,0.916924549,0.552906282,0.244431249
BBS,Dissected Rockies,840_53_28,Terrestrial,birds,Birds,83,34,23,1997,2019,561,519,27,11,16,15,1.106348493,-1.636943666,0.92513369,0.019607843,0.028520499,0.026737968,0.061385928,0.035019464,1.752908852,0.158366318,1.914533681,2.072936849,0.923585146,4.036134089,4.100917431,-111.9188609,46.1235467,2794.916667,0.017418955,0.003130684,6.341666667,0.017418955,0.137976347,0.281044137,0,0.339285714,0,0.028104414,0,0.033928571,0,0.945039005,0.355402296,0.827266167,0.53000488,0.859776592,0.480235396,0.234594892
BBS,Central Rockies,840_53_36,Terrestrial,birds,Birds,113,49,23,1997,2019,1176,1022,136,63,73,18,6.574153502,-8.605135948,0.869047619,0.053571429,0.06207483,0.015306122,0.04307086,0.008784629,4.902980032,0.145847834,-0.143152807,0.454706528,-0.314824613,4.818459696,3.28372093,-113.9522469,45.8507057,2797.833333,1.240873209,0.003216775,6.633333333,1.240873209,0.135678392,0.406126482,0,0.333333333,0,0.040612648,0,0.033333333,0,0.983447767,0.557256062,0.918593196,0.722804338,0.943401306,0.643483326,0.23603176
BBS,Central Rockies,840_53_39,Terrestrial,birds,Birds,101,45,20,1997,2019,990,848,114,51,63,28,5.844118313,-6.724292444,0.856565657,0.051515152,0.063636364,0.028282828,0.022447193,0.008516615,2.635694118,0.0980241,0.209337534,0.099952982,2.094360073,6.674503746,5.674897119,-110.7878949,45.5761407,2770.583333,0.058239014,0.002849881,3.908333333,0.058239014,0.202025586,0.115416841,0,0.25,0,0.011541684,0,0.025,0,0.96699862,0.407820244,0.858614384,0.574334639,0.900860984,0.455593708,0.22555569
BBS,Dissected Rockies,840_53_40,Terrestrial,birds,Birds,118,54,23,1997,2019,1431,1157,216,137,79,58,18.55265858,-7.127454233,0.808525507,0.095737247,0.05520615,0.040531097,0.021010432,0.007430549,2.827574806,0.104118295,-0.676732892,0.987905701,-0.685017701,6.898942208,4.81305638,-109.5466543,45.7251707,2808.416667,-0.039464162,0.003694252,7.691666667,-0.039464162,0.134886241,0.252140975,0,0.286458333,0,0.025214097,0,0.028645833,0,0.970893079,0.393287863,0.859429286,0.562691453,0.906343693,0.4610873,0.21545067
BBS,Great Plains Roughlands,840_53_41,Terrestrial,birds,Birds,98,32,20,1997,2019,496,404,80,22,58,12,2.208511742,-8.086068262,0.814516129,0.044354839,0.116935484,0.024193548,0.165484685,0.040869355,4.049114152,0.369249756,1.155959795,0.847419722,1.364093572,2.458221975,1.278911565,-108.7802397,45.5642095,2819.166667,0.114096497,0.002985516,8.766666667,0.114096497,0.096007605,0.025812431,0,-0.066798942,0,0.002581243,0,-0.006679894,0,0.938332027,0.343441132,0.833353186,0.547117048,0.848315521,0.519058385,0.240454902
BBS,Glaciated Missouri Plateau,840_53_6,Terrestrial,birds,Birds,84,27,21,1997,2019,351,299,33,14,19,19,1.620761943,-2.332834374,0.851851852,0.03988604,0.054131054,0.054131054,0.02582909,0.030495795,0.846972163,0.114818515,0.706956568,0.409048867,1.728293671,6.222221243,5.03125,-110.3321782,48.0610003,2815.833333,-0.527284837,0.004971885,8.433333333,-0.527284837,0.166007905,-0.358312858,0,-0.407843137,0,-0.035831286,0,-0.040784314,0,0.792680731,0.156487151,0.659465429,0.299573385,0.635879655,0.396529619,0.200090434
BBS,Central Rockies,840_53_64,Terrestrial,birds,Birds,128,57,21,1997,2018,1596,1409,122,57,65,65,5.266528553,-6.817394809,0.88283208,0.035714286,0.040726817,0.040726817,0.030528494,0.007951288,3.839440164,0.099944409,0.895666042,0.279589742,3.203501086,5.723310535,6.136363636,-114.3938692,47.0312302,2822.583333,0.818162143,0.003011426,9.108333333,0.818162143,0.093321134,0.844180213,1,0.841666667,1,0.084418021,1,0.084166667,1,0.979094768,0.46068237,0.903234028,0.670443051,0.92773448,0.581091202,0.22340405
BBS,Dissected Rockies,840_53_74,Terrestrial,birds,Birds,117,43,22,1997,2019,903,752,105,42,63,46,3.847332374,-8.033284181,0.832779623,0.046511628,0.069767442,0.050941307,0.107514491,0.027354881,3.930358582,0.246376455,0.471233367,0.446005538,1.056563938,3.049765853,1.788750537,-114.1345589,47.6601727,2818.25,0.672641148,0.003644401,8.675,0.672641148,0.118395773,0.382056435,0,0.277777778,0,0.038205644,0,0.027777778,0,0.953526781,0.338767711,0.812803824,0.482528003,0.870785398,0.359043734,0.216102254
BBS,Central Rockies,840_53_75,Terrestrial,birds,Birds,77,28,22,1997,2019,378,299,73,35,38,6,2.933414668,-4.298489591,0.791005291,0.092592593,0.100529101,0.015873016,0.054342602,0.012052275,4.508908135,0.223448476,0.359609966,0.112508521,3.196290934,4.289728277,2.756476684,-114.8109307,46.9078696,2807.166667,0.69463539,0.003636526,7.566666667,0.69463539,0.134911894,0.442901998,1,0.444444444,0,0.0442902,1,0.044444444,0,0.978373716,0.631349139,0.910432399,0.732404796,0.939756596,0.529166325,0.273222246
BBS,Central Rockies,840_53_86,Terrestrial,birds,Birds,105,35,21,1997,2019,595,455,102,33,69,38,4.093096776,-8.595522686,0.764705882,0.055462185,0.115966387,0.063865546,0.081220703,0.014963077,5.428075061,0.239480411,0.540634012,0.235067216,2.299912432,3.508864742,2.088435374,-114.4473183,45.7461729,2784.416667,0.766925953,0.003172418,5.291666667,0.766925953,0.166929134,0.347205145,0,0.381944444,0,0.034720515,0,0.038194444,0,0.971068082,0.504112244,0.88965265,0.665941199,0.916918842,0.58228209,0.250229411
BBS,Dissected Rockies,840_53_87,Terrestrial,birds,Birds,112,39,22,1997,2019,741,647,61,39,22,33,3.808655859,-1.906531681,0.873144399,0.052631579,0.029689609,0.044534413,0.034307543,0.01974304,1.737703192,0.09653726,0.907426972,0.673484759,1.347360811,5.39889887,4.44648318,-113.0794573,45.5347235,2755.958333,0.225341433,0.003137142,2.445833333,0.225341433,0.353492334,0.278958612,0,0.297619048,0,0.027895861,0,0.029761905,0,0.965479702,0.432568738,0.881518363,0.638603712,0.900771931,0.598394539,0.24061786
BBS,Glaciated Missouri Plateau,840_53_9,Terrestrial,birds,Birds,88,33,23,1997,2019,528,471,30,20,10,27,1.726051539,-0.738204558,0.892045455,0.037878788,0.018939394,0.051136364,0.010962512,0.018723709,0.585488301,0.060606229,0.301471935,0.473160385,0.637145343,9.550914407,8.072727273,-107.868382,48.2200197,2800.333333,-0.205484956,0.005773122,6.883333333,-0.205484956,0.234866828,-0.389739789,0,-0.416666667,0,-0.038973979,0,-0.041666667,0,0.877190972,0.202844328,0.714590564,0.348909418,0.742792876,0.370594777,0.204372664
BBS,Dissected Rockies,840_53_97,Terrestrial,birds,Birds,95,40,20,1998,2019,780,710,41,22,19,29,2.300483143,-2.483509772,0.91025641,0.028205128,0.024358974,0.037179487,0.029811675,0.035631774,0.836659872,0.060557325,0.573364959,0.938305726,0.611064116,5.791710013,7.287769784,-112.710893,44.5611413,2757.291667,0.548118629,0.002689838,2.579166667,0.548118629,0.287560582,0.212878788,0,0.157407407,0,0.021287879,0,0.015740741,0,0.973379171,0.49062602,0.880753255,0.634983883,0.919681605,0.48032143,0.238759023
BBS,Dissected Till Plains,840_54_1,Terrestrial,birds,Birds,97,43,21,1997,2019,903,727,98,53,45,78,5.599921784,-4.295558768,0.805094131,0.058693245,0.049833887,0.086378738,0.012969131,0.007689189,1.686670808,0.066028058,0.219403193,0.226459907,0.968839016,8.781011847,5.825688073,-95.7947529,40.5520447,2848.416667,0.86417616,0.003861795,11.69166667,0.86417616,0.094084105,0.214966912,0,0,0,0.021496691,0,0,0,0.96943557,0.437884727,0.863975127,0.589990394,0.908016331,0.469683756,0.229707301
BBS,Dissected Till Plains,840_54_12,Terrestrial,birds,Birds,86,36,22,1997,2018,630,553,58,29,29,19,2.784335553,-2.864115192,0.877777778,0.046031746,0.046031746,0.03015873,0.106871369,0.028626493,3.7333029,0.302695245,1.463821561,0.682390904,2.145136392,3.058928419,1.943808533,-96.1391528,41.1764063,2843.333333,0.49183122,0.004132474,11.18333333,0.49183122,0.105067064,0.151232825,0,-0.011904762,0,0.015123283,0,-0.001190476,0,0.930966645,0.292725701,0.767815722,0.419023837,0.830342461,0.323269934,0.214263057
BBS,High Plains Border,840_54_14,Terrestrial,birds,Birds,81,35,22,1997,2019,595,284,311,221,90,0,33.64430581,-7.926844054,0.477310924,0.371428571,0.151260504,0,0.172694868,0.02072833,8.331344768,0.516677047,-0.275821015,0.192864982,-1.430124912,2.406358254,2.336403296,-97.3498079,41.1630727,2838.208333,0.619969229,0.004440888,10.67083333,0.619969229,0.118117923,0.084087516,0,-0.035714286,0,0.008408752,0,-0.003571429,0,0.952604068,0.382927312,0.826045461,0.52520307,0.87469655,0.361940811,0.232338845
BBS,High Plains Border,840_54_17,Terrestrial,birds,Birds,83,38,20,1997,2019,703,570,78,34,44,55,2.705745888,-6.104797462,0.810810811,0.048364154,0.062588905,0.078236131,0.046561095,0.01785936,2.607097587,0.174753394,0.825158511,0.25818101,3.196046484,4.634345481,3.547128927,-98.0363319,41.8865107,2828.041667,-0.0214991,0.005097756,9.654166667,-0.0214991,0.149331032,-0.136800484,0,-0.10252193,0,-0.013680048,0,-0.010252193,0,0.963291155,0.424047343,0.848733079,0.565370003,0.896280186,0.422148066,0.233323155
BBS,Dissected Till Plains,840_54_22,Terrestrial,birds,Birds,90,46,23,1997,2019,1035,926,80,35,45,29,2.557837155,-4.708890175,0.89468599,0.033816425,0.043478261,0.028019324,0.028865883,0.00908971,3.175666151,0.126965324,0.268701081,0.327555559,0.820322152,5.885828114,4.636363636,-96.7354923,42.1915702,2829.416667,0.462444296,0.005301446,9.791666667,0.462444296,0.153191489,-0.048418972,0,-0.116666667,0,-0.004841897,0,-0.011666667,0,0.968751686,0.415597517,0.854079867,0.562454057,0.904677741,0.423814703,0.223076486
BBS,High Plains,840_54_31,Terrestrial,birds,Birds,97,41,22,1997,2018,820,702,76,49,27,42,4.919218203,-2.634105517,0.856097561,0.059756098,0.032926829,0.051219512,0.054248553,0.028359337,1.912899212,0.204377832,1.007978629,1.047353125,0.962405711,4.29344517,3.335012594,-100.5366606,42.6521647,2823.041667,0.357374402,0.003985063,9.154166667,0.357374402,0.122894857,-0.078204404,0,-0.041666667,0,-0.00782044,0,-0.004166667,0,0.908396414,0.214401639,0.770892143,0.412746228,0.785371804,0.425589895,0.20758777
BBS,High Plains Border,840_54_35,Terrestrial,birds,Birds,91,52,21,1997,2018,1326,867,436,258,178,23,34.42184721,-18.86743797,0.653846154,0.194570136,0.134238311,0.0173454,0.085801795,0.00846613,10.1347128,0.340386893,0.028899393,0.121552661,0.237752044,3.413908002,1.782300885,-100.4720309,40.9946407,2835.416667,0.229574571,0.004202792,10.39166667,0.229574571,0.114675221,0.020316804,0,-0.05530303,0,0.00203168,0,-0.005530303,0,0.978734458,0.47972154,0.891202031,0.643731091,0.928548189,0.465093397,0.225549749
BBS,High Plains,840_54_40,Terrestrial,birds,Birds,107,29,22,1997,2018,406,305,91,46,45,10,5.823024888,-4.422167936,0.751231527,0.113300493,0.110837438,0.024630542,0.122269551,0.025827397,4.734102839,0.397342164,-0.010413001,0.249085874,-0.041804865,2.859834102,1.936,-103.9868089,41.6980247,2835.583333,0.862199051,0.003071091,10.40833333,0.862199051,0.083666934,0.296301525,0,0.272727273,0,0.029630152,0,0.027272727,0,0.934994708,0.354591298,0.772222046,0.445277813,0.845084573,0.240366149,0.229330028
BBS,High Plains Border,840_54_7,Terrestrial,birds,Birds,93,41,23,1997,2019,820,716,64,32,32,40,2.980552675,-3.381796526,0.873170732,0.03902439,0.03902439,0.048780488,0.014648997,0.009929473,1.47530462,0.097487313,1.162443005,0.442227804,2.628606781,8.262206679,5.962025316,-98.8760679,40.6406757,2838.916667,0.433563615,0.003698594,10.74166667,0.433563615,0.097750194,0.076086957,0,-0.083333333,0,0.007608696,0,-0.008333333,0,0.958030544,0.373304513,0.83181124,0.523872849,0.88216126,0.383547695,0.223992217
BBS,Columbia Plateau,840_55_101,Terrestrial,birds,Birds,91,31,20,1997,2019,465,423,25,15,10,17,2.266915836,-0.951862701,0.909677419,0.032258065,0.021505376,0.03655914,0.03732232,0.03078659,1.212291478,0.099573818,0.57714374,0.643148217,0.897372838,5.176255218,6.945244957,-119.6696108,41.833551,2812.708333,0.433939516,0.004044145,8.120833333,0.433939516,0.140071832,0.322173417,0,0.376602564,0,0.032217342,0,0.037660256,0,0.951016876,0.404941299,0.833644368,0.550305287,0.874892344,0.386849428,0.242762806
BBS,Great Basin Deserts,840_55_114,Terrestrial,birds,Birds,98,32,21,1997,2018,496,381,89,33,56,26,2.768401594,-5.685841105,0.768145161,0.066532258,0.112903226,0.052419355,0.42124347,0.203044761,2.074633532,0.453277117,0.633994946,0.940079385,0.674405754,1.540754373,0.661290323,-118.7255249,39.4020097,2879.583333,-0.575380844,0.00321227,14.80833333,-0.575380844,0.062464828,0.363474604,0,0.416666667,0,0.03634746,0,0.041666667,0,0.864869412,0.192713568,0.683378117,0.312270206,0.725576927,0.223363162,0.197181244
BBS,Great Basin Deserts,840_55_28,Terrestrial,birds,Birds,39,13,22,1997,2019,78,70,8,3,5,0,0.213832354,-0.68357789,0.897435897,0.038461538,0.064102564,0,0.117626228,0.044271117,2.656951875,0.277686976,1.293415109,0.393430283,3.287533183,2.915734087,2.37458194,-114.7461089,37.6959387,2872.958333,-0.190520947,0.005801221,14.14583333,-0.190520947,0.117820324,0.387598814,0,0.453125,0,0.038759881,0,0.0453125,0,0.949378855,0.622101886,0.890381331,0.734477988,0.897198727,0.642381158,0.347134078
BBS,Basin and Range,840_55_45,Terrestrial,birds,Birds,68,15,20,1997,2019,105,95,6,4,2,4,0.2704655,-0.251504598,0.904761905,0.038095238,0.019047619,0.038095238,0.139654325,0.065053971,2.146745587,0.196464816,0.76647505,0.513228875,1.493437113,2.675918029,1.738515901,-119.3834746,39.9432554,2876.833333,-0.289553374,0.003635363,14.53333333,-0.289553374,0.071961009,0.45935674,1,0.494047619,0,0.045935674,1,0.049404762,0,0.956530205,0.621667422,0.897895288,0.741175069,0.906613819,0.655911782,0.33156523
BBS,Northern New England,840_58_1,Terrestrial,birds,Birds,102,46,23,1997,2019,1035,873,135,54,81,27,4.713619986,-9.284299263,0.843478261,0.052173913,0.07826087,0.026086957,0.043758868,0.007906977,5.534209757,0.169337753,0.707349721,0.149795489,4.722102944,4.78042996,3.252252252,-71.8661202,42.9015085,2812.333333,0.009408346,0.003911343,8.083333333,0.009408346,0.136082474,0.3921278,0,0.395833333,0,0.03921278,0,0.039583333,0,0.982325152,0.556988819,0.909674517,0.701140151,0.941215134,0.581400835,0.237597211
BBS,Northern New England,840_58_10,Terrestrial,birds,Birds,101,44,22,1997,2018,946,847,79,39,40,20,4.168145127,-4.279650939,0.895348837,0.041226216,0.042283298,0.021141649,0.02092918,0.006793713,3.080668729,0.09201418,0.030869466,0.217578867,0.141877135,6.912320985,5.459915612,-71.204272,43.4146177,2814.291667,-0.019895702,0.003716151,8.279166667,-0.019895702,0.126321087,0.436476567,0,0.44047619,0,0.043647657,0,0.044047619,0,0.980058918,0.538367714,0.908634749,0.70089622,0.935580871,0.62592612,0.240113429
BBS,Southern New England,840_58_102,Terrestrial,birds,Birds,105,51,21,1999,2019,1275,1066,166,90,76,43,9.604273028,-7.828738254,0.836078431,0.070588235,0.059607843,0.03372549,0.022573934,0.004384874,5.148137924,0.137704338,-0.486215645,0.13794061,-3.524818721,6.655740383,4.386503067,-71.0680056,42.9513695,2828.416667,0.037757016,0.003329307,9.691666667,0.037757016,0.097162511,0.387337662,0,0.354662698,0,0.038733766,0,0.03546627,0,0.986243414,0.592476975,0.916993143,0.715970046,0.951287416,0.541691828,0.233223248
BBS,Northern New England,840_58_11,Terrestrial,birds,Birds,108,48,22,1997,2019,1128,1026,81,46,35,21,5.566313837,-3.390843305,0.909574468,0.040780142,0.031028369,0.018617021,0.016280715,0.005012122,3.248267932,0.085878541,-0.351320188,0.134172606,-2.618419652,7.837242213,7.780952381,-71.8805982,43.4568165,2810.333333,0.102889053,0.004173586,7.883333333,0.102889053,0.148784355,0.445154569,0,0.527777778,0,0.044515457,0,0.052777778,0,0.979254803,0.506322891,0.909209591,0.697349195,0.931622525,0.616461902,0.234864991
BBS,Northern Spruce/Hardwoods,840_58_116,Terrestrial,birds,Birds,101,34,20,1997,2019,561,445,110,60,50,6,7.233087431,-6.463291753,0.793226381,0.106951872,0.08912656,0.010695187,0.065101602,0.009269126,7.023489067,0.27767183,-0.329560651,0.124662989,-2.643612627,3.919260797,3.484240688,-71.3537309,44.0969107,2792.041667,0.14418471,0.004335239,6.054166667,0.14418471,0.199931177,0.339343133,0,0.462902047,0,0.033934313,0,0.046290205,0,0.968007999,0.486443773,0.892812336,0.675704495,0.910207381,0.594520268,0.253182376
BBS,Northern Spruce/Hardwoods,840_58_12,Terrestrial,birds,Birds,99,46,21,1997,2019,1035,886,117,49,68,32,5.133503683,-7.699795738,0.856038647,0.047342995,0.065700483,0.030917874,0.030520215,0.008557998,3.566279527,0.102692597,-0.417767446,0.153442229,-2.722636718,5.724086749,4.417721519,-71.2929175,43.9913408,2790.833333,0.248388736,0.003314422,5.933333333,0.248388736,0.155898876,0.193493384,0,0.283119658,0,0.019349338,0,0.028311966,0,0.977116526,0.49266998,0.905190127,0.688826662,0.926552935,0.646712866,0.236425936
BBS,Northern New England,840_58_13,Terrestrial,birds,Birds,109,49,23,1997,2019,1176,914,200,74,126,62,5.64774796,-12.97667735,0.777210884,0.06292517,0.107142857,0.052721088,0.0205117,0.004205989,4.876783577,0.132294151,0.351833724,0.066973991,5.25328887,6.982310685,5.686046512,-72.3814817,43.0263963,2809,0.088710519,0.003708319,7.75,0.088710519,0.134408602,0.423418972,1,0.426470588,0,0.042341897,1,0.042647059,0,0.979592563,0.505163537,0.898737559,0.667504217,0.932172118,0.574349985,0.230929871
BBS,Northern New England,840_58_14,Terrestrial,birds,Birds,110,56,23,1997,2019,1540,1198,287,189,98,55,26.55138574,-7.973324652,0.777922078,0.122727273,0.063636364,0.035714286,0.034297637,0.005023488,6.827455312,0.185218076,-0.553856601,0.250456831,-2.211385483,5.399678505,3.537091988,-72.2121162,43.0768236,2810.583333,0.070659013,0.003913778,7.908333333,0.070659013,0.139093783,0.431982872,0,0.43627451,0,0.043198287,0,0.043627451,0,0.9843636,0.537633836,0.910444332,0.691829369,0.943883814,0.599243424,0.226177587
BBS,Northern New England,840_58_15,Terrestrial,birds,Birds,105,49,22,1997,2019,1176,1000,118,68,50,58,7.935025588,-5.699887381,0.850340136,0.057823129,0.042517007,0.049319728,0.030025708,0.009581575,3.13369243,0.127145203,-0.943586936,0.003059623,-308.399732,5.771030521,5.069264069,-72.1318885,43.5045711,2805.458333,0.096623211,0.00434421,7.395833333,0.096623211,0.164788732,0.465021842,0,0.505208333,0,0.046502184,0,0.050520833,0,0.970580157,0.414567496,0.868314596,0.590644459,0.907814905,0.481128769,0.223112716
BBS,Northern Spruce/Hardwoods,840_58_17,Terrestrial,birds,Birds,117,47,22,1997,2019,1081,951,90,46,44,40,5.081753046,-5.331752,0.879740981,0.042553191,0.040703053,0.037002775,0.014274297,0.00534329,2.671443311,0.078312773,0.509088672,0.071412367,7.128858634,8.369945718,16.4494382,-71.3885019,44.3571867,2782.708333,0.086928335,0.003878116,5.120833333,0.086928335,0.210740439,0.354369884,0,0.416666667,0,0.035436988,0,0.041666667,0,0.964863475,0.382222066,0.871121788,0.600336293,0.894547754,0.594448348,0.226256725
BBS,Northern Spruce/Hardwoods,840_58_18,Terrestrial,birds,Birds,107,48,22,1997,2019,1128,905,129,59,70,94,5.680525166,-8.327726839,0.802304965,0.052304965,0.062056738,0.083333333,0.012821883,0.006864795,1.8677736,0.051262577,0.078167125,0.161133602,0.485107537,8.831289041,6.821917808,-71.7063079,44.1798777,2778.083333,0.000740966,0.003614602,4.658333333,0.000740966,0.215563506,0.270594369,0,0.333333333,0,0.027059437,0,0.033333333,0,0.980970304,0.527872813,0.914742159,0.712906502,0.936511878,0.64189733,0.236294152
BBS,Northern Spruce/Hardwoods,840_58_19,Terrestrial,birds,Birds,129,57,22,1997,2019,1596,1287,295,152,143,14,15.84518285,-13.90948492,0.806390977,0.095238095,0.089598997,0.00877193,0.057901784,0.007101201,8.15380195,0.229901915,0.155629979,0.275921732,0.564036683,4.155794156,7.278688525,-71.3190129,44.6075764,2786.041667,0.095211295,0.003955732,5.454166667,0.095211295,0.202062643,0.286590864,0,0.337962963,0,0.028659086,0,0.033796296,0,0.982456574,0.504430959,0.905578919,0.676999522,0.937710092,0.592049798,0.223984031
BBS,Northern Spruce/Hardwoods,840_58_20,Terrestrial,birds,Birds,110,42,20,1997,2019,861,772,73,43,30,16,3.912388521,-2.474250833,0.896631823,0.049941928,0.034843206,0.018583043,0.013495891,0.005769585,2.339144046,0.086761203,-1.413141105,0.339502578,-4.162386961,8.607939796,8.513833992,-71.5868762,44.6832807,2787.875,0.011453687,0.004730305,5.6375,0.011453687,0.233924612,0.301282051,0,0.41025641,0,0.030128205,0,0.041025641,0,0.978552745,0.532102418,0.889813262,0.654195748,0.932328619,0.461946214,0.238066323
BBS,Northern Spruce/Hardwoods,840_58_21,Terrestrial,birds,Birds,109,54,20,1997,2016,1431,1212,192,111,81,26,14.02023039,-7.156898301,0.846960168,0.077568134,0.056603774,0.018169113,0.024347379,0.003380438,7.202433957,0.174674177,-0.834756634,0.055610805,-15.01069154,6.408758238,4.585086042,-71.3006396,44.8672811,2771.5,0.022442156,0.004487642,4,0.022442156,0.3109375,0.33377193,0,0.423214286,0,0.033377193,0,0.042321429,0,0.987632172,0.604048989,0.92231524,0.728504891,0.954845752,0.540769502,0.231215575
BBS,Northern Spruce/Hardwoods,840_58_22,Terrestrial,birds,Birds,114,45,22,1997,2019,990,637,342,214,128,11,24.36998074,-13.50647611,0.643434343,0.216161616,0.129292929,0.011111111,0.133068119,0.010906721,12.20056132,0.447526349,0.319066335,0.280151081,1.138908099,2.741340555,1.434329395,-71.3746691,44.9972951,2774.291667,-0.033883999,0.004205278,4.279166667,-0.033883999,0.272638754,0.208418859,0,0.239583333,0,0.020841886,0,0.023958333,0,0.981610737,0.552752614,0.909042708,0.700688717,0.939553993,0.555043507,0.238803075
BBS,Northern New England,840_58_3,Terrestrial,birds,Birds,108,52,23,1997,2019,1326,1047,181,75,106,98,7.118571783,-12.53067516,0.78959276,0.056561086,0.079939668,0.073906486,0.012354021,0.008311806,1.48632215,0.051545406,0.704955399,0.782260042,0.90117782,8.99696088,7.575757576,-72.1685998,42.8007764,2813.583333,0.051771803,0.003761514,8.208333333,0.051771803,0.12893401,0.401350461,0,0.395833333,0,0.040135046,0,0.039583333,0,0.982336923,0.526089585,0.90393571,0.677960116,0.939028348,0.555849807,0.228772451
BBS,Southern New England,840_58_4,Terrestrial,birds,Birds,108,51,23,1997,2019,1275,939,263,146,117,71,17.00049171,-10.97523069,0.736470588,0.114509804,0.091764706,0.055686275,0.028032973,0.003885036,7.215627977,0.193596955,-0.514643129,0.101266015,-5.082091247,5.972627414,3.966777409,-70.9134599,43.2321417,2823.833333,0.024502023,0.003792127,9.233333333,0.024502023,0.115974729,0.336709486,0,0.361111111,0,0.033670949,0,0.036111111,0,0.985244345,0.575445921,0.913537318,0.706037538,0.948179827,0.552141516,0.232344311
BBS,Northern New England,840_58_5,Terrestrial,birds,Birds,103,52,21,1997,2019,1326,1200,86,38,48,40,4.325268371,-4.977250013,0.904977376,0.028657617,0.036199095,0.030165913,0.023422297,0.006350651,3.68817246,0.099203602,2.040183255,0.282855971,7.212798966,6.534092134,7.46875,-71.686612,43.1841551,2818.833333,0.001980694,0.00396145,8.733333333,0.001980694,0.127862595,0.474614092,0,0.491666667,0,0.047461409,0,0.049166667,0,0.987339971,0.607658384,0.929577281,0.752339268,0.954463257,0.641860298,0.235261945
